7	0	103.77265	1.341278
7	1	103.77264	1.3412603
7	2	103.77261	1.3412428
7	3	103.7726	1.3412253
7	4	103.77258	1.3412076
7	5	103.77257	1.3411901
7	6	103.772545	1.3411726
7	7	103.77253	1.3411549
7	8	103.772514	1.3411374
7	9	103.77249	1.3411199
7	10	103.77248	1.3411022
7	11	103.77246	1.3410847
7	12	103.772446	1.3410672
7	13	103.77242	1.3410496
7	14	103.77241	1.341032
7	15	103.77239	1.3410145
7	16	103.77238	1.340997
7	17	103.772354	1.3409793
7	18	103.77234	1.3409618
7	19	103.77232	1.3409443
7	20	103.7723	1.3409266
7	21	103.772285	1.3409091
7	22	103.77227	1.3408916
7	23	103.772255	1.340874
7	24	103.77223	1.3408564
7	25	103.77222	1.3408389
7	26	103.7722	1.3408213
7	27	103.77219	1.3408037
7	28	103.77216	1.3407862
7	29	103.77215	1.3407686
7	30	103.774574	1.3409832
7	31	103.774506	1.3409933
7	32	103.774445	1.3410033
7	33	103.774376	1.3410134
7	34	103.77431	1.3410234
7	35	103.77425	1.3410335
7	36	103.77418	1.3410436
7	37	103.77412	1.3410536
7	38	103.77405	1.3410637
7	39	103.77398	1.3410738
7	40	103.77392	1.3410838
7	41	103.77385	1.3410939
7	42	103.77379	1.3411039
7	43	103.77372	1.341114
7	44	103.77365	1.341124
7	45	103.77359	1.3411342
7	46	103.77352	1.3411442
7	47	103.77346	1.3411542
7	48	103.77339	1.3411644
7	49	103.77332	1.3411744
7	50	103.77326	1.3411845
7	51	103.77319	1.3411945
7	52	103.77313	1.3412045
7	53	103.77306	1.3412147
7	54	103.772995	1.3412247
7	55	103.772934	1.3412348
7	56	103.772865	1.3412448
7	57	103.772804	1.3412548
7	58	103.772736	1.341265
7	59	103.77267	1.341275
7	60	103.77458	1.340236
7	61	103.77458	1.340254
7	62	103.77458	1.340272
7	63	103.77458	1.34029
7	64	103.77458	1.340308
7	65	103.77458	1.340326
7	66	103.77458	1.340344
7	67	103.774574	1.340362
7	68	103.774574	1.34038
7	69	103.774574	1.340398
7	70	103.774574	1.340416
7	71	103.774574	1.340434
7	72	103.774574	1.340452
7	73	103.774574	1.34047
7	74	103.774574	1.340488
7	75	103.774574	1.340506
7	76	103.774574	1.340524
7	77	103.774574	1.340542
7	78	103.774574	1.3405598
7	79	103.774574	1.3405778
7	80	103.774574	1.3405958
7	81	103.774574	1.3406138
7	82	103.774574	1.3406318
7	83	103.774574	1.3406498
7	84	103.774574	1.3406678
7	85	103.774574	1.3406858
7	86	103.774574	1.3407038
7	87	103.774574	1.3407218
7	88	103.774574	1.3407398
7	89	103.774574	1.3407578
7	90	103.774574	1.3407758
7	91	103.774574	1.3407938
7	92	103.774574	1.3408118
7	93	103.774574	1.3408298
7	94	103.774574	1.3408478
7	95	103.774574	1.3408659
7	96	103.774574	1.3408839
7	97	103.774574	1.3409019
7	98	103.774574	1.3409199
7	99	103.774574	1.3409379
7	100	103.774574	1.3409559
7	101	103.774574	1.3409739
7	102	103.77604	1.3402414
7	103	103.77596	1.3402411
7	104	103.77588	1.3402408
7	105	103.7758	1.3402405
7	106	103.77573	1.3402402
7	107	103.77564	1.3402399
7	108	103.775566	1.3402396
7	109	103.77549	1.3402393
7	110	103.775406	1.340239
7	111	103.77533	1.3402387
7	112	103.77525	1.3402385
7	113	103.77517	1.3402381
7	114	103.77509	1.3402379
7	115	103.77502	1.3402375
7	116	103.77493	1.3402373
7	117	103.77486	1.3402369
7	118	103.77478	1.3402367
7	119	103.7747	1.3402363
7	120	103.77462	1.3402361
7	121	103.776085	1.3402499
7	122	103.77624	1.3403105
7	123	103.7762	1.3402948
7	124	103.77616	1.3402792
7	125	103.77612	1.3402636
7	126	103.777245	1.341226
7	127	103.77723	1.3412086
7	128	103.77721	1.341191
7	129	103.77719	1.3411736
7	130	103.77717	1.3411561
7	131	103.77715	1.3411387
7	132	103.77713	1.3411213
7	133	103.777115	1.3411038
7	134	103.77709	1.3410864
7	135	103.77708	1.3410689
7	136	103.777054	1.3410515
7	137	103.77704	1.341034
7	138	103.777016	1.3410165
7	139	103.777	1.3409991
7	140	103.77698	1.3409816
7	141	103.776955	1.3409642
7	142	103.77694	1.3409467
7	143	103.77692	1.3409293
7	144	103.7769	1.3409119
7	145	103.77688	1.3408943
7	146	103.77686	1.3408769
7	147	103.77684	1.3408594
7	148	103.776825	1.340842
7	149	103.7768	1.3408246
7	150	103.77679	1.3408071
7	151	103.776764	1.3407897
7	152	103.77675	1.3407722
7	153	103.776726	1.3407547
7	154	103.77671	1.3407372
7	155	103.77669	1.3407198
7	156	103.77667	1.3407024
7	157	103.77665	1.3406849
7	158	103.776634	1.3406675
7	159	103.77661	1.34065
7	160	103.776596	1.3406326
7	161	103.77657	1.3406152
7	162	103.77655	1.3405976
7	163	103.776535	1.3405802
7	164	103.77651	1.3405627
7	165	103.7765	1.3405453
7	166	103.776474	1.3405278
7	167	103.77646	1.3405104
7	168	103.776436	1.340493
7	169	103.77642	1.3404754
7	170	103.7764	1.340458
7	171	103.77638	1.3404405
7	172	103.77636	1.3404231
